,ID,sex,race,class,major,math.level,modality,Anxiety.avg,Anxiety.pca1,Anxiety.wt.pca,Anxiety.cfa,Anxiety.mea.avg,Anxiety.mea.pca1,Anxiety.mea.wt.pca,Anxiety.mea.cfa,Anxiety.mla.avg,Anxiety.mla.pca1,Anxiety.mla.wt.pca,Anxiety.mla.cfa,SelfEfficacy.avg,SelfEfficacy.pca1,SelfEfficacy.wt.pca,SelfEfficacy.cfa,Technology.avg,Technology.pca1,Technology.wt.pca,Technology.cfa,Cooporative.avg,Cooporative.pca1,Cooporative.wt.pca,Cooporative.cfa,Deductive.avg,Deductive.pca1,Deductive.wt.pca,Deductive.cfa,Demonstration.avg,Demonstration.pca1,Demonstration.wt.pca,Demonstration.cfa,Inductive.avg,Inductive.pca1,Inductive.wt.pca,Inductive.cfa,Integrative.avg,Integrative.pca1,Integrative.wt.pca,Integrative.cfa,LectureType.avg,LectureType.pca1,LectureType.wt.pca,LectureType.cfa,Repetitive.avg,Repetitive.pca1,Repetitive.wt.pca,Repetitive.cfa,Engage.avg,Engage.pca1,Engage.wt.pca,Engage.cfa,Resource.avg,Resource.pca1,Resource.wt.pca,Resource.cfa
667,667,male,white,yr1,Business,math02,Visual,1,-4.222428769,-2.257427502,-0.832177662,1,-4.079331129,-2.7609294,-2.243005105,1,-1.957885179,-1.089803394,-0.498788129,5,-2.955189447,-1.892419703,2.303964356,2.9,0.390170224,0.025172764,0.235909027,3,0.063073763,0.285246346,0.015127537,3.857142857,-1.39057852,-0.777694911,0.524892913,3.571428571,-0.154577812,-0.038670216,-0.064937308,4,1.274713794,0.805666028,0.42559114,3.714285714,1.734631469,0.879268841,0.723422729,3.857142857,-0.995744497,-0.675090566,0.373371785,4.142857143,1.819539295,1.071525901,0.618655176,2,-1.113256122,-0.955420237,-0.398857301,1.75,-3.283487819,-1.924753387,-0.773895138
668,668,male,white,yr2,Business,stats,Auditory,1,-4.222428769,-2.257427502,-0.832177662,1,-4.079331129,-2.7609294,-2.243005105,1,-1.957885179,-1.089803394,-0.498788129,3,-0.033056537,-0.178541839,0.216642403,3.3,1.654973687,0.872979081,0.515643528,5,3.98427509,2.58077855,1.816831043,5,-3.920800251,-2.342993227,1.442501251,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,5,4.566615416,2.339989801,1.638042984,4.857142857,-3.291137723,-2.133334089,1.271790478,5,3.736288733,2.232364636,1.382311068,2.666666667,0.182688507,0.138485388,0.093375521,2,-2.675679526,-1.367190157,-0.598022912
669,669,female,white,yr1,Other,math02,Kinesthetic,2.666666667,0.160659739,0.213287244,0.115065315,3.75,0.565417686,0.294906058,0.525371737,1.8,-0.368797969,-0.351595707,-0.050472469,3.333333333,-0.554610857,-0.271598565,-0.11863278,2.5,-0.762348467,-0.489764346,-0.263879769,1.666666667,-2.421392334,-1.60438663,-1.097277036,1.428571429,4.309739055,2.463446759,-1.663945361,2.857142857,-1.869363751,-1.159770353,-0.642049067,2.285714286,-2.972528356,-1.779525136,-1.075533561,2.285714286,-1.32139506,-0.395077007,-0.536481644,2,3.418548142,1.959053475,-1.42217558,2,-2.941719158,-1.593904604,-1.129805882,2.666666667,0.135534123,0.198286283,0.01558692,3.75,1.09552913,0.705598592,0.250356505
670,670,female,white,yr3,STEM,math04,Kinesthetic,2.666666667,0.128660133,0.147624787,0.0551564,3.75,0.511629518,0.298666908,0.197072541,1.8,-0.325896967,-0.432742975,-0.043664518,3,-0.14571922,0.109610448,0.106561297,3.5,2.12618107,1.462566999,0.663479407,3.5,1.057395293,0.736042914,0.479937267,2.857142857,0.942285311,0.461586448,-0.392511566,2.571428571,-2.549390897,-1.393965216,-0.875036039,2.714285714,-1.849728268,-1.140853903,-0.623832657,2.142857143,-1.585617962,-0.86283683,-0.577641297,3.142857143,0.598319883,0.486351683,-0.212916202,3.571428571,0.546445511,0.57111207,0.225455986,3,0.82935929,0.588689164,0.345408463,4,1.672984464,0.844932233,0.355099684
671,671,male,white,yr5+,STEM,math04,Kinesthetic,3,0.974097663,0.625111005,0.220155264,4.25,1.341082765,0.922531789,0.711716448,2,0.066150409,0.115256179,0.018521679,4,-1.494122992,-1.035480771,1.26030338,3.7,2.754306902,1.796093644,0.930436697,2.666666667,-0.561928648,-0.285800153,-0.2592004,3.142857143,0.205387023,0.144130246,-0.049269737,3.857142857,0.567820494,0.255662424,0.189273418,3.857142857,1.066102229,0.498481626,0.367930341,2.857142857,-0.389380105,-0.175895863,-0.407722773,3.428571429,-0.240429235,-0.044411426,0.143363034,3,-0.712093314,-0.456152058,-0.267928209,2.333333333,-0.51113666,-0.251917493,-0.236446022,3.25,0.147406082,0.320249667,0.132502713
672,672,female,white,yr5+,STEM,math03,Kinesthetic,3.222222222,1.644070782,0.633674362,0.369436532,4.25,1.424125312,0.7625973,1.060327488,2.4,0.876483385,0.464920214,0.195176815,2,1.315347235,0.966549379,-0.93709968,3.2,1.19476323,0.984774149,0.33910694,1.833333333,-2.073673568,-1.46746689,-0.933491858,2.571428571,1.402612009,0.958208482,-0.449882974,2.857142857,-1.690987875,-1.229672059,-0.486299066,2.714285714,-1.953598839,-1.030083242,-0.687594477,1.285714286,-3.633199598,-1.740356557,-1.39416267,3.142857143,0.408237585,0.430777219,-0.02518785,1.142857143,-4.805224264,-2.838880184,-1.743368637,1,-3.150180301,-2.379927848,-1.298700268,3,-0.326655442,0.127575204,0.073575817
673,673,male,white,yr1,Business,math02,Visual,1.444444444,-3.134898542,-1.556633368,-0.624793934,2,-2.460467909,-1.607923502,-1.620839876,1,-1.957885179,-1.089803394,-0.498788129,3.333333333,-0.563677035,-0.561215034,1.82077264,2.3,-1.384516382,-0.943859299,-0.453797325,3,0.188462729,0.063318734,0.093259118,3.142857143,0.155278895,0.181134186,-0.020262567,5,3.312899741,1.915324116,1.090864446,4.714285714,3.028654043,1.982696523,1.022736778,3.571428571,1.445521987,0.993479571,0.529888905,4.571428571,-2.784390486,-1.768226522,1.123555013,4.857142857,3.431262285,2.014940431,1.297669017,3,0.82935929,0.588689164,0.345408463,4,1.672984464,0.844932233,0.355099684
674,674,female,white,yr1,Other,math02,Auditory,3.666666667,2.690223195,1.291665046,0.481778749,4.75,2.170536012,1.54639667,1.226360356,2.8,1.678852732,1.154452089,0.377260796,2,1.324413413,1.256165849,-2.8765051,3.9,3.347030949,2.036140858,1.105568103,1,-3.795683775,-2.346118309,-1.738333254,1.714285714,3.546874728,2.093788456,-1.358895465,1.571428571,-4.991284574,-3.040690428,-1.64095491,1,-6.131507224,-3.641540271,-2.083098396,1.571428571,-2.914165254,-1.374113695,-1.025275478,1.142857143,5.283841786,3.246423007,-2.107526961,2.142857143,-2.60392178,-1.374090553,-0.833198265,1,-3.150180301,-2.379927848,-1.298700268,3,-0.326655442,0.127575204,0.073575817
675,675,female,white,yr3,STEM,stats,Visual,4.333333333,4.575060471,2.272336036,0.779329247,5,2.611274425,1.836050791,1.558852597,3.8,3.875805962,2.28626195,0.958000445,2,1.324413413,1.256165849,-2.8765051,2.8,0.134834983,-0.017798444,0.125894664,4.166666667,2.450477179,1.472073221,1.128407815,4,-1.631108192,-1.017339125,0.582392674,3,-1.503620044,-0.932825756,-0.479756445,3,-1.194026545,-0.676736072,-0.410638705,4,2.379688335,1.236397607,0.849714649,4,-1.31947231,-0.887999469,0.483929867,3,-0.692948759,-0.323371847,-0.214165452,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
676,676,male,white,yr3,Other,math02,Auditory,1.888888889,-1.815840481,-1.074276219,-0.342949103,2,-2.323637194,-1.771618841,-0.94392964,1.8,-0.292810501,-0.068143944,-0.102021222,3,-0.14571922,0.109610448,0.106561297,3,0.697905981,0.310849486,0.258081643,3.5,1.078920422,0.790887198,0.487375235,3.571428571,-0.556350959,-0.396372382,0.132840558,3.571428571,-0.201069714,-0.06843809,-0.085359592,3.285714286,-0.510438179,-0.290280793,-0.166231595,3.142857143,0.527732977,0.02038452,0.20071936,4,-1.31947231,-0.887999469,0.483929867,3.571428571,0.595911141,0.34820136,0.279142968,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
677,677,male,white,yr3,Business,math03,Kinesthetic,1.888888889,-1.979708627,-1.177815074,-0.500791255,2,-2.489722287,-1.451749863,-1.641151719,1.8,-0.318899633,0.016693932,-0.120809794,4,-1.494122992,-1.035480771,1.26030338,1.4,-4.335316776,-2.436048693,-1.439701641,1.833333333,-2.189243922,-1.346268651,-1.00333777,2.428571429,1.756501695,1.098473161,-0.582568077,3.428571429,-0.370495058,-0.434724133,-0.041483537,2,-3.662766885,-2.159138172,-1.246868551,1.714285714,-2.789805822,-1.297464442,-1.151997844,2.285714286,2.496064298,1.638063408,-0.927913181,3.571428571,0.573512834,0.375293464,0.24553569,4,2.819129086,2.072997671,1.167462829,4,1.672984464,0.844932233,0.355099684
678,678,female,Asian,yr3,STEM,stats,Auditory,2,-1.643027419,-0.606124379,-0.237097961,3.25,-0.331568623,-0.226713259,-0.238747977,1,-1.957885179,-1.089803394,-0.498788129,3.666666667,-1.085231355,-0.654271759,1.485497456,2.2,-1.720237938,-0.862540112,-0.566037929,3.333333333,0.80600167,0.467934107,0.369281154,4.142857143,-1.90780895,-1.146035023,0.684189598,4.714285714,2.600747739,1.511422466,0.875921772,4.285714286,1.965805736,1.128839288,0.683972627,3.142857143,0.565808092,-0.082271236,0.167786124,4,-1.407014052,-0.9724893,0.559046443,2.571428571,-1.654908851,-1.103259132,-0.705786177,2,-1.113256122,-0.955420237,-0.398857301,3.5,0.621467606,0.512924129,0.191429609
679,679,male,Black,yr1,Business,math02,Auditory,3,1.01585785,0.171838234,0.072074461,3,-0.734028352,-0.462439305,-0.342076254,3,2.123809736,1.32769697,0.511870243,3,-0.033056537,-0.178541839,0.216642403,3,0.697905981,0.310849486,0.258081643,3,0.094295657,0.117330121,0.039248895,2.857142857,1.155933075,0.542923743,-0.522904853,3,-1.522426036,-0.983185119,-0.462022471,3,-1.214409612,-0.662355538,-0.427877487,3.142857143,0.593977413,0.302056082,0.353989684,3.142857143,0.62693944,0.363813421,-0.252664346,3.428571429,0.24461531,0.512261377,0.195631071,3,0.782204907,0.648490059,0.267619862,3.25,0.013659313,-0.044639101,0.015557383
680,680,female,white,yr2,Business,math02,Kinesthetic,2.666666667,0.069008128,-0.236573397,-0.141529589,2.75,-1.199300555,-0.904506214,-0.982555849,2.6,1.296813983,0.31284593,0.380689898,2.666666667,0.488497783,-0.085485114,0.551917586,3.3,1.422450212,0.967850765,0.367411636,3.166666667,0.505487463,0.240349006,0.239616741,3.714285714,-1.238874384,-0.354542904,0.543390882,4.571428571,2.290105367,1.20230073,0.799144723,4.714285714,3.019272059,1.793776386,1.030052748,2.857142857,-0.099752598,-0.125068491,-0.018113892,5,-3.628486279,-2.337109929,1.384601504,3.285714286,-0.053778946,0.096585691,0.044487069,2,-1.160410505,-0.895619342,-0.476645902,3.5,0.724861417,0.459583308,0.237245892
681,681,male,white,yr1,STEM,math03,Kinesthetic,1.111111111,-3.969532297,-2.082933139,-0.794718748,1.25,-3.6768714,-2.525203354,-2.139676828,1,-1.957885179,-1.089803394,-0.498788129,3.666666667,-1.085231355,-0.654271759,1.485497456,1.4,-4.335316776,-2.436048693,-1.439701641,3.333333333,0.799551801,0.290440228,0.37510492,5,-3.920800251,-2.342993227,1.442501251,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,5,4.566615416,2.339989801,1.638042984,4.714285714,-3.145750759,-1.92374234,1.280411959,5,3.736288733,2.232364636,1.382311068,2,-1.160410505,-0.895619342,-0.476645902,2,-2.809426295,-1.732078924,-0.714968242
682,682,male,white,yr1,STEM,math03,Kinesthetic,1.888888889,-1.911871477,-0.82317976,-0.336770335,2.75,-1.174766765,-0.752093425,-0.674568495,1.2,-1.522205438,-0.828030028,-0.394947877,4.333333333,-2.015677312,-1.128537497,0.925028196,3,0.697905981,0.310849486,0.258081643,2.666666667,-0.506446942,-0.338326439,-0.227617435,3,0.739429778,0.333792469,-0.339123027,2.857142857,-1.926427149,-1.243992829,-0.655652521,3,-1.209066893,-0.604229249,-0.407577101,3.142857143,0.632052528,0.199400327,0.321056447,4.142857143,-1.760603369,-1.104641692,0.716573146,2.428571429,-1.952726282,-1.010707068,-0.719296754,3,0.82935929,0.588689164,0.345408463,1.75,-3.525053292,-2.495901936,-1.027405234
683,683,female,white,yr2,Other,math02,Auditory,2.555555556,-0.124236339,-0.026869575,0.017697486,3.5,0.10916979,0.062940862,0.093744264,1.8,-0.325896967,-0.432742975,-0.043664518,1.666666667,1.845967733,1.349222574,-2.541229917,2.2,-1.646837823,-1.058174121,-0.489337147,3.833333333,1.74431363,1.099062654,0.795814117,4,-1.631108192,-1.017339125,0.582392674,4,0.961703246,0.575471656,0.319157455,3.428571429,-0.179077078,0.22946472,-0.04477226,3.571428571,1.489613226,0.481883563,0.58471356,3.857142857,-0.961943251,-0.719364105,0.316970375,4,1.521669987,0.954496394,0.584072808,3,0.82935929,0.588689164,0.345408463,3.25,0.147406082,0.320249667,0.132502713
684,684,female,white,yr2,Business,math02,Visual,2.222222222,-1.01484858,-0.176940669,-0.03486149,3.75,0.594672065,0.138732419,0.54568358,1,-1.957885179,-1.089803394,-0.498788129,2.333333333,0.906455598,0.585340367,-1.162293757,2.6,-0.639102919,-0.070458991,-0.415407983,3.666666667,1.418647855,0.889181505,0.64616071,2.285714286,2.349924664,1.259930849,-0.93770145,2.857142857,-1.78612337,-1.149082856,-0.588942079,3.428571429,-0.071482332,-0.052873811,-0.01982338,3.571428571,1.525114252,0.804910163,0.627614473,3.428571429,-0.045878378,-0.105128631,0.039253551,3.285714286,-0.067581885,-0.104098663,-0.108596538,2.666666667,0.135534123,0.198286283,0.01558692,3.75,1.19892294,0.652257771,0.296172788
685,685,male,white,yr1,Business,math02,Visual,3.666666667,2.726312382,1.127675619,0.364522435,3.75,0.511629518,0.298666908,0.197072541,3.6,3.321043661,1.670044795,0.89845035,1.333333333,2.367522053,1.442279299,-2.205954733,3,0.674739337,0.510087278,0.327428879,1.5,-2.819050343,-1.711186664,-1.295206617,1.857142857,3.27219783,1.863535246,-1.259424761,3.714285714,0.164801936,0.107939021,0.052455069,2.142857143,-3.316281433,-2.182407947,-1.141944282,2.428571429,-1.093371059,-0.637834412,-0.331059046,1.857142857,3.560103893,2.181764769,-1.423656645,3.285714286,-0.057157385,0.134964858,0.090833541,2.666666667,0.182688507,0.138485388,0.093375521,3,-0.537867957,-0.025343756,-0.108805232
686,686,female,white,yr5+,STEM,math04,Kinesthetic,2.777777778,0.367153662,0.432650477,0.079431813,4,0.900344352,0.632877669,0.379224207,1.8,-0.29261641,0.083995348,-0.101570577,2.666666667,0.3758351,0.202667173,0.44183648,3.2,1.283028272,0.686404673,0.421303495,2.833333333,-0.158728175,-0.201406699,-0.063832257,2.857142857,1.016405458,0.442708996,-0.420339172,3.285714286,-0.773115186,-0.592020867,-0.211982902,3,-1.194026545,-0.676736072,-0.410638705,2.428571429,-1.033876053,-0.478918364,-0.333295617,3.428571429,-0.141859174,-0.102220677,0.099969804,3.142857143,-0.355478831,-0.368799251,-0.107573245,3.333333333,1.478633135,1.232391013,0.585608344,3.75,1.19892294,0.652257771,0.296172788
687,687,female,white,yr1,STEM,math02,Auditory,1.777777778,-2.291005654,-1.232239497,-0.508825028,2.25,-2.05800818,-1.372197456,-1.517511599,1.4,-1.163438619,-0.796769197,-0.274855621,3.333333333,-0.563677035,-0.561215034,1.82077264,1.6,-3.414466731,-2.117089404,-0.979381715,3.166666667,0.402801197,0.383540654,0.173913012,2.714285714,1.256935129,0.682353209,-0.477838933,2.857142857,-1.925316651,-1.18147601,-0.62331878,2.857142857,-1.62098951,-0.862859007,-0.609818654,3,0.136713511,0.235042161,-0.045766712,3,0.92736211,0.519745406,-0.412426926,3.142857143,-0.376168965,-0.086191024,-0.045728509,2.333333333,-0.51113666,-0.251917493,-0.236446022,3.75,1.19892294,0.652257771,0.296172788
688,688,female,white,yr5+,STEM,math02,Kinesthetic,4.777777778,5.713330696,2.600187264,0.924831481,5,2.611274425,1.836050791,1.558852597,4.6,5.42179808,2.953477612,1.39905751,1,2.889076374,1.535336024,-1.87067955,3.7,2.704194234,1.556617169,0.919027306,1.333333333,-3.150258582,-1.898661233,-1.442298586,2,2.837187311,1.717572447,-1.085913312,2.285714286,-3.255085156,-1.769686929,-1.086683869,2.285714286,-2.865925963,-1.694533417,-0.946015591,1.571428571,-3.142305943,-1.507651141,-1.19414554,1.142857143,5.278660097,3.168158285,-2.090873694,2,-2.897811875,-1.552829635,-0.976825743,4,2.819129086,2.072997671,1.167462829,3.25,0.044012271,0.373590488,0.08668643
689,689,female,white,yr2,Other,math04,Visual,4,3.525324403,1.705209768,0.632407298,5,2.611274425,1.836050791,1.558852597,3.2,2.429861017,1.885851366,0.559989894,2.666666667,0.497563962,0.204131355,-1.387487834,2.3,-1.41494624,-1.028490821,-0.391291113,4,1.995707253,1.36717146,0.90647023,3.142857143,0.254063592,0.139052465,-0.115656453,3.714285714,0.248440746,0.109053187,0.07188104,3.714285714,0.580096123,0.750958638,0.234460391,3.142857143,0.632629577,-0.2290666,0.295228545,3.571428571,-0.600683444,-0.088432907,0.416598192,3.428571429,0.298987756,0.043422349,-0.093946723,1.333333333,-2.456355134,-1.989524967,-0.968878725,3,-0.546717745,-0.544544963,-0.2903022
690,690,male,white,yr2,STEM,math04,Visual,2.555555556,-0.221735348,0.121248007,-0.070246486,3.5,0.070891105,0.009012787,-0.1354197,1.8,-0.275073178,-0.117392564,-0.078705094,3.333333333,-0.423815816,0.019482087,-3.887362514,1.4,-4.335316776,-2.436048693,-1.439701641,4.166666667,2.448028311,1.411041209,1.120846673,3.571428571,-0.789708319,-0.333651703,0.280547754,4,0.904639848,0.49124918,0.305554001,3.285714286,-0.434454251,-0.323388902,-0.133682933,4,2.379688335,1.236397607,0.849714649,4.857142857,-3.299576777,-2.045936304,1.257390156,4,1.521669987,0.954496394,0.584072808,3,0.82935929,0.588689164,0.345408463,3,-0.430049253,0.180916025,0.027759534
691,691,male,other,yr2,Business,math03,Visual,4,3.599245611,1.816784374,0.618980808,4.75,2.170536012,1.54639667,1.226360356,3.4,2.885558011,1.560410722,0.795060743,1.333333333,2.367522053,1.442279299,-2.205954733,1.5,-3.83422388,-2.317384795,-1.271546869,1.333333333,-3.122299233,-1.99931742,-1.424894669,2,2.750039222,1.564577593,-1.035628976,3.142857143,-1.212030659,-0.616781098,-0.485731814,2.714285714,-1.725016321,-1.146599101,-0.59479793,1.571428571,-3.085306289,-1.406334138,-1.273054987,1.428571429,4.617583728,2.751473542,-1.867504586,2.857142857,-1.056082455,-0.827717851,-0.350134355,3,0.82935929,0.588689164,0.345408463,4,1.672984464,0.844932233,0.355099684
692,692,female,white,yr2,STEM,stats,Auditory,2.111111111,-1.373833049,-0.446515833,-0.220667168,3.25,-0.317823729,-0.325197974,-0.317571367,1.2,-1.522205438,-0.828030028,-0.394947877,3.666666667,-1.319622902,-0.367583655,3.204740664,3,0.697905981,0.310849486,0.258081643,4.5,3.099359861,1.830803506,1.420153488,4.142857143,-2.319658874,-1.122806382,1.002400989,4,0.904639848,0.49124918,0.305554001,4,1.274713794,0.805666028,0.42559114,4,2.379688335,1.236397607,0.849714649,4.285714286,-2.184251719,-1.351125613,0.897280271,4,1.521669987,0.954496394,0.584072808,3,0.82935929,0.588689164,0.345408463,3.75,1.19892294,0.652257771,0.296172788
693,693,male,Black,yr1,Other,math02,Auditory,3.222222222,1.56169774,0.279463495,0.140069562,3,-0.689264489,-0.676301868,-0.222629179,3.4,2.908247669,1.914338173,0.670187451,3.333333333,-0.432881995,-0.270134382,-1.947957094,2.4,-1.07416895,-0.471650993,-0.284425968,2.666666667,-0.572727761,-0.241473349,-0.261615026,2.857142857,1.077809531,0.312947149,-0.487945475,2.714285714,-2.166943143,-1.248409691,-0.670180521,2.428571429,-2.648330953,-1.652197097,-0.920636486,2.285714286,-1.440833443,-0.617237688,-0.492248543,2.571428571,1.911498193,1.260100264,-0.760084682,3,-0.714822118,0.002366434,-0.131211096,2,-1.113256122,-0.955420237,-0.398857301,2.5,-1.727556479,-0.981841231,-0.48016912
694,694,female,white,yr2,STEM,math02,Kinesthetic,1.666666667,-2.506719702,-1.127449659,-0.422557462,2.5,-1.53422722,-1.242477825,-0.836408319,1,-1.957885179,-1.089803394,-0.498788129,3.666666667,-1.085231355,-0.654271759,1.485497456,3.4,1.883144894,1.093592369,0.580186179,3.166666667,0.402801197,0.383540654,0.173913012,3.857142857,-1.39057852,-0.777694911,0.524892913,4,0.904639848,0.49124918,0.305554001,4.428571429,2.289149726,1.312607102,0.751823205,1.571428571,-2.994576611,-1.49537638,-1.200038088,3.142857143,0.665813847,0.348202088,-0.306183687,3.142857143,-0.384668558,-0.265819957,-0.14967888,3,0.82935929,0.588689164,0.345408463,2.75,-1.042282439,-0.636247808,-0.238861175
695,695,female,white,yr1,Business,math02,Auditory,1,-4.222428769,-2.257427502,-0.832177662,1,-4.079331129,-2.7609294,-2.243005105,1,-1.957885179,-1.089803394,-0.498788129,3.333333333,-0.676339719,-0.273062747,1.710691533,3.8,3.21451736,1.684298576,1.106973285,4,2.039285373,1.349054335,0.928039969,4,-1.631108192,-1.017339125,0.582392674,4,0.904639848,0.49124918,0.305554001,4,1.274713794,0.805666028,0.42559114,4,2.379688335,1.236397607,0.849714649,4,-1.31947231,-0.887999469,0.483929867,4,1.521669987,0.954496394,0.584072808,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
696,696,male,white,yr1,STEM,math02,Kinesthetic,2.333333333,-0.835194203,-0.535909801,-0.211362467,2.75,-1.145512386,-0.908267064,-0.654256652,2,-0.003033816,0.12910203,-0.007525489,3.333333333,-0.676339719,-0.273062747,1.710691533,2,-2.221626063,-1.469854494,-0.645367626,3.666666667,1.435808091,0.832852121,0.661150001,3.571428571,-0.637746712,-0.382291129,0.153086125,4.142857143,1.234088211,0.85073028,0.364597077,4,1.274713794,0.805666028,0.42559114,4,2.47422372,1.308183251,1.041325526,4,-1.401832362,-0.894224578,0.542393177,3.142857143,-0.375986773,-0.283143701,-0.146892117,2.666666667,0.135534123,0.198286283,0.01558692,3.75,1.19892294,0.652257771,0.296172788
